object id,gd class,community alias,gmdkit alias,editor tab,tab index
690,GameObject,Decorative Brick Wide Slope,,3,74
691,GameObject,Decorative Striped Slope,,3,75
692,GameObject,Decorative Striped Wide Slope,,3,76
693,GameObject,Decorative Colored Slope,,3,80
694,GameObject,Decorative Colored Wide Slope,,3,81
695,GameObject,Decorative Colored Grid Patterned Slope,,3,82
696,GameObject,Decorative Colored Grid Patterned Wide Slope,,3,83
697,GameObject,Decorative Colored Beveled Slope,,3,84
698,GameObject,Decorative Colored Beveled Wide Slope,,3,85
699,GameObject,Decorative Colored Mechanical Slope,,3,86
700,GameObject,Decorative Colored Mechanical Wide Slope,,3,87
701,GameObject,Decorative Colored Brick Slope,,3,88
702,GameObject,Decorative Colored Brick Wide Slope,,3,89
703,GameObject,Decorative Colored Connected Square Slope,,3,90
704,GameObject,Decorative Colored Connected Square Wide Slope,,3,91
705,GameObject,Decorative Colored Connected Diamonds Slope,,3,92
706,GameObject,Decorative Colored Connected Diamonds Wide Slope,,3,93
707,GameObject,Decorative Colored Connected Pluses Slope,,3,94
708,GameObject,Decorative Colored Connected Pluses Wide Slope,,3,95
709,GameObject,,,,
710,GameObject,,,,
711,GameObject,,,,
712,GameObject,,,,
713,GameObject,White Tile Slope,,3,96
714,GameObject,White Tile Wide Slope,,3,97
715,GameObject,Dark Grey Tile Slope,,3,100
716,GameObject,Dark Grey Tile Wide Slope,,3,101
719,GameObject,Square Pit Outline,,11,87
720,GameObject,,,,
721,GameObject,Square Pit Outline Corner,,11,88
722,GameObject,Light Grey Tile,,1,115
723,GameObject,Light Grey Tile Slab,,1,837
724,GameObject,Small Light Grey Tile,,1,832
725,GameObject,,,,
726,GameObject,,,,
727,GameObject,,,,
728,GameObject,,,,
729,GameObject,,,,
730,GameObject,Light Grey Tile Slope,,3,98
731,GameObject,Light Grey Tile Wide Slope,,3,99
732,GameObject,Black Tile Slope,,3,102
733,GameObject,Black Tile Wide Slope,,3,103
734,GameObject,Black Tile,,1,117
735,GameObject,Black Tile Slab,,1,839
736,GameObject,Small Black Tile,,1,834
737,GameObject,,,,
738,GameObject,Grey Patterned Tile,,11,80
739,GameObject,Colored Connected Pluses 2 Adjacent Sides,,1,105
740,EnhancedGameObject,Large Invisible Blade,,12,12
741,EnhancedGameObject,Medium Invisible Blade,,12,13
742,EnhancedGameObject,Small Invisible Blade,,12,14
744,EffectGameObject,,,,
745,EffectGameObject,Robot Portal,portal.ROBOT,6,24
747,TeleportPortalObject,Linked Teleport Portals,portal.teleport.LINKED,6,31
752,GameObject,Grass Block Top,,1,118
753,GameObject,Grass Block Outer Corner,,1,119
754,GameObject,Grass Block Inner Corner,,1,120
755,GameObject,Grass Block Center,,1,121
756,GameObject,Grass Block Pillar Top,,1,122
757,GameObject,Grass Block Pillar,,1,123
758,GameObject,Grass Block Two Adjacent Corners,,1,124
759,GameObject,Grass Block Square,,1,125
762,GameObject,Grass Block Slope,,3,28
763,GameObject,Grass Block Wide Slope,,3,29
764,GameObject,Grass Block Slope Connector,,3,30
765,GameObject,Grass Block Wide Slope Connector 1,,3,31
766,GameObject,Grass Block Wide Slope Connector 2,,3,32
767,GameObject,Jagged Highlight Half,,11,209
768,GameObject,,,,
769,GameObject,Grass Platform Middle,,1,840
770,GameObject,Grass Platform Side,,1,841
771,GameObject,Grass Platform Slope,,3,39
772,GameObject,Grass Platform Wide Slope,,3,40
773,GameObject,Grass Platform Slope Connector,,3,41
774,GameObject,Grass Platform Wide Slope Connector 1,,3,42
775,GameObject,Grass Platform Wide Slope Connector 2,,3,43
807,GameObject,Light Industrial Block Top,,1,189
808,GameObject,Dark Industrial Block Top,,1,190
809,GameObject,Light Industrial Block Corner,,1,191
810,GameObject,Dark Industrial Block Corner,,1,192
811,GameObject,Light Industrial Block Pillar,,1,193
812,GameObject,Dark Industrial Block Pillar,,1,194
813,GameObject,Light Industrial Block Pillar Top,,1,195
814,GameObject,Dark Industrial Block Pillar Top,,1,196
815,GameObject,Light Industrial Block Square,,1,197
816,GameObject,Dark Industrial Block Square,,1,198
817,GameObject,Light Industrial Block with Bolts,,1,199
818,GameObject,Dark Industrial Block with Bolts,,1,200
819,GameObject,Light Industrial Block with Hatch,,1,201
820,GameObject,Dark Industrial Block with Hatch,,1,202
821,GameObject,Light Industrial Block with Doors,,1,203
822,GameObject,Dark Industrial Block with Doors,,1,204
823,GameObject,Light Industrial Block Inner Square,,1,205
824,GameObject,Dark Industrial Block Inner Square,,1,206
825,GameObject,Colored Center Industrial Block,,1,207
826,GameObject,Light Industrial Block Slope,,3,114
827,GameObject,Dark Industrial Block Slope,,3,115
828,GameObject,Light Industrial Block Wide Slope,,3,116
829,GameObject,Dark Industrial Block Wide Slope,,3,117
830,GameObject,Light Industrial Block Slope Connector,,3,118
831,GameObject,Dark Industrial Block Slope Connector,,3,119
832,GameObject,Light Industrial Block Wide Slope Connector,,3,120
833,GameObject,Dark Industrial Block Wide Slope Connector,,3,121
841,GameObject,Shiny Industrial Glass Block Corner,,1,225
842,GameObject,Shiny Industrial Glass Block 3 Sides,,1,227
843,GameObject,Shiny Industrial Glass Block Pillar,,1,229
844,GameObject,Industrial Glass Block Pillar,,1,230
845,GameObject,Shiny Industrial Glass Block 4 Sides,,1,232
846,GameObject,Shiny Industrial Glass Block Pillar Top,,1,234
847,GameObject,Shiny Industrial Glass Block Square,,1,236
848,GameObject,Shiny Industrial Glass Block with Octagon,,1,238
850,GameObject,Small Beveled Pipe Square,,1,854
853,GameObject,Small Beveled Pipe Connector,,1,855
854,GameObject,Small Beveled Pipe Right-Down,,1,856
855,GameObject,Small Beveled Pipe Up-Left,,1,857
856,GameObject,Small Beveled Pipe Left-Down,,1,858
857,GameObject,Small Beveled Pipe Down,,1,859
859,GameObject,Small Beveled Pipe Up,,1,860
861,GameObject,Small Beveled Pipe Up-Left-Right,,1,861
862,GameObject,Small Beveled Pipe Left-Right-Down,,1,862
863,GameObject,Small Beveled Pipe Up-Left-Down-Right,,1,863
867,GameObject,Beveled Bricks 1,,1,240
868,GameObject,Beveled Bricks 2,,1,241
869,GameObject,Large Beveled Bricks Middle,,1,242
870,GameObject,Large Beveled Bricks with English Bond,,1,243
871,GameObject,Large Beveled Bricks Left 1,,1,244
872,GameObject,Large Beveled Bricks Right 1,,1,245
873,GameObject,Large Beveled Brick,,1,248
874,GameObject,Large Beveled Small Brick,,1,249
877,GameObject,Large Beveled Bricks Slope,,3,129
878,GameObject,Large Beveled Bricks Wide Slope,,3,130
880,GameObject,Small Beveled Bricks,,1,250
881,GameObject,Small Beveled Bricks with Top Recess,,1,251
882,GameObject,Small Beveled Brick Pile Left,,1,252
883,GameObject,Small Beveled Brick Pile Right,,1,253
884,GameObject,Small Beveled Bricks Left,,1,254
885,GameObject,Small Beveled Bricks Right,,1,255
886,GameObject,,,,
887,GameObject,,,,
888,GameObject,Small Beveled Bricks Slope,,3,131
889,GameObject,Small Beveled Bricks Wide Slope,,3,132
890,GameObject,Beveled Block,,1,260
891,GameObject,Beveled Slab,,1,864
893,GameObject,Thin Beveled Pipe,,1,865
894,GameObject,Thin Beveled Pipe with Shadow,,1,866
895,GameObject,Single Beveled Slope,,3,133
896,GameObject,Single Beveled Wide Slope,,3,134
899,EffectGameObject,Color Trigger,trigger.COLOR,13,1
900,EffectGameObject,,,,
901,EnhancedTriggerObject,Move Trigger,trigger.MOVE,13,2
902,GameObject,3DL White Wide Slope Thin,,5,81
903,GameObject,Textured Grass Block Platform Side,,1,126
904,GameObject,Textured Grass Block Single Platform,,1,127
905,GameObject,Textured Grass Base,,1,128
906,GameObject,Patch of Grass 5,,11,47
907,GameObject,Large Bush,,11,52
908,GameObject,Medium Bush,,11,53
909,GameObject,Small Bush,,11,54
910,GameObject,Tiny Bush,,11,55
911,GameObject,Textured Grass Block Base Side,,1,129
914,TextGameObject,Text,TEXT,6,42
915,EffectGameObject,,,,
916,GameObject,Quarter Colored Block,,11,91
917,GameObject,One-Sixteenth Colored Block,,11,92
918,AnimatedGameObject,Large Beast Hazard,,7,3
919,AnimatedGameObject,Animated Black Pit Hazard,,7,8
920,EnhancedGameObject,Large Fire Animation,,7,19
921,EnhancedGameObject,Thin Fire Burst Animation,,7,22
923,EnhancedGameObject,Thin Fire 1 Animation,,7,20
924,EnhancedGameObject,Thin Fire 2 Animation,,7,21
925,GameObject,Small 90 Degree Rainbow,,11,93
926,GameObject,Large 90 Degree Rainbow,,11,94
927,GameObject,Rainbow Block,,1,284
928,GameObject,Rainbow Block Outer Corner,,1,285
929,GameObject,Rainbow Block Pillar Top,,1,286
930,GameObject,Rainbow Block Pillar,,1,287
931,GameObject,Rainbow Block Up-Left-Right,,1,288
932,GameObject,Rainbow Block Inner Corner,,1,289
933,GameObject,Inverted Rainbow Block Pillar Top,,1,290
934,GameObject,Inverted Rainbow Block Pillar,,1,291
935,GameObject,Rainbow Block Left-Right-Down,,1,292
936,GameObject,Medium Cartoon Cloud,,11,95
937,GameObject,Large Cartoon Cloud,,11,96
938,GameObject,Small Cartoon Cloud,,11,97
939,GameObject,Flower,,11,98
940,GameObject,Patch of Grass 6,,11,56
941,GameObject,Patch of Grass 7,,11,57
942,GameObject,Patch of Grass 8,,11,58
943,GameObject,Textured Grass 3DL Top Left,,5,136
944,GameObject,Textured Grass 3DL Top Middle,,5,137
945,GameObject,Textured Grass 3DL Half Top Middle,,5,138
946,GameObject,Textured Grass 3DL Top Right,,5,139
947,GameObject,Textured Grass 3DL Inner Corner,,5,140
948,GameObject,Textured Grass 3DL Outer Corner,,5,141
949,GameObject,Textured Grass 3DL Half Top Left,,5,142
950,GameObject,Textured Grass 3DL Wide Slope,,5,143
951,GameObject,Textured Grass 3DL Slope,,5,144
952,GameObject,Two-Color Grass Block Top,,1,134
953,GameObject,Two-Color Grass Block Outer Corner,,1,135
954,GameObject,Two-Color Grass Block Inner Corner,,1,136
955,GameObject,Two-Color Grass Block Base,,1,137
956,GameObject,Two-Color Grass Block Pillar Top,,1,138
957,GameObject,Two-Color Grass Block Pillar,,1,139
958,GameObject,Two-Color Grass Block Two Adjacent Corners,,1,140
959,GameObject,Two-Color Grass Block Square,,1,141
960,GameObject,Two-Color Grass Block Slope,,3,44
961,GameObject,Two-Color Grass Block Wide Slope,,3,45
964,GameObject,Two-Color Grass Block Slope Connector,,3,46
965,GameObject,Two-Color Grass Block Wide Slope Connector 1,,3,47
966,GameObject,Two-Color Grass Block Wide Slope Connector 2,,3,48
967,GameObject,Two-Color Textured Grass Platform Middle,,1,842
968,GameObject,Two-Color Textured Grass Platform Side,,1,843
969,GameObject,Two-Color Textured Grass Platform Slope,,3,55
970,GameObject,Two-Color Textured Grass Platform Wide Slope,,3,56
971,GameObject,Two-Color Textured Grass Platform Slope Connector,,3,57
972,GameObject,Two-Color Textured Grass Platform Wide Slope Connector 1,,3,58
973,GameObject,Two-Color Textured Grass Platform Wide Slope Connector 2,,3,59
974,GameObject,Two-Color Textured Grass Block Platform Side,,1,142
975,GameObject,Two-Color Textured Grass Block Single Platform,,1,143
976,GameObject,Two-Color Textured Grass Block Base,,1,144
977,GameObject,Two-Color Textured Grass Block Base Side,,1,145
980,GameObject,Perpendicular Striped 3DL Top Left,,5,154
981,GameObject,Perpendicular Striped 3DL Top Middle,,5,155
982,GameObject,Perpendicular Striped 3DL Half Top Middle,,5,156
983,GameObject,Perpendicular Striped 3DL Top Right,,5,157
984,GameObject,Perpendicular Striped 3DL Inner Corner,,5,158
985,GameObject,Perpendicular Striped 3DL Outer Corner,,5,159
986,GameObject,Perpendicular Striped 3DL Half Top Left,,5,160
987,GameObject,Perpendicular Striped 3DL Wide Slope,,5,161
988,GameObject,Perpendicular Striped 3DL Slope,,5,162
989,GameObject,,,,
990,GameObject,Square Pit Outline Inner Corner,,11,89
991,GameObject,,,,
992,GameObject,Square Pit Outline Outer Corner,,11,90
997,EnhancedGameObject,Large Split Circle,,12,57
998,EnhancedGameObject,Medium Split Circle,,12,58
999,EnhancedGameObject,Small Split Circle,,12,59
1000,EnhancedGameObject,Very Small Split Circle,,12,60
1001,GameObject,Thin Dotted Pipe Four Sides,,11,70
1002,GameObject,Thin Dotted Pipe Two Adjacent Sides,,11,71
1003,GameObject,Thin Dotted Pipe Three Sides,,11,72
1004,GameObject,Thin Dotted Pipe Two Opposite Sides,,11,73
1005,GameObject,Thin Dotted Pipe One Side,,11,74
1006,EffectGameObject,Pulse Trigger,trigger.PULSE,13,4
1007,EffectGameObject,Alpha Trigger,trigger.ALPHA,13,5
1009,GameObject,Small Glow Outer Corner,,11,217
1010,GameObject,Small Glow Inner Corner,,11,216
1011,GameObject,Straight Large Glow,,11,232
1012,GameObject,Large Glow Outer Corner,,11,234
1013,GameObject,Large Glow Inner Corner,,11,233
1014,GameObject,Rainbow Slope,,3,139
1015,GameObject,Rainbow Wide Slope,,3,140
1016,GameObject,Rainbow Slope Connector,,3,141
1017,GameObject,Rainbow Wide Slope Connector 1,,3,142
1018,GameObject,Rainbow Wide Slope Connector 2,,3,143
1019,EnhancedGameObject,Large Rotating Shine,,12,61
1020,EnhancedGameObject,Medium Rotating Shine,,12,62
1021,EnhancedGameObject,Small Rotating Shine,,12,63
1022,RingObject,Green Gravity Orb,orb.GREEN,6,9
1024,GameObject,Two-Color Textured Grass 3DL Top Left,,5,145
1025,GameObject,Two-Color Textured Grass 3DL Top Middle,,5,146
1026,GameObject,Two-Color Textured Grass 3DL Half Top Middle,,5,147
1027,GameObject,Two-Color Textured Grass 3DL Top Right,,5,148
1028,GameObject,Two-Color Textured Grass 3DL Inner Corner,,5,149
1029,GameObject,Two-Color Textured Grass 3DL Outer Corner,,5,150
1030,GameObject,Two-Color Textured Grass 3DL Half Top Left,,5,151
1031,GameObject,Two-Color Textured Grass 3DL Wide Slope,,5,152
1032,GameObject,Two-Color Textured Grass 3DL Slope,,5,153
1033,GameObject,Textured Grass Slope,,3,33
1034,GameObject,Textured Grass Wide Slope,,3,34
1035,GameObject,Textured Grass Slope Connector,,3,35
1036,GameObject,Textured Grass Wide Slope Connector,,3,36
1037,GameObject,Two-Color Textured Grass Slope,,3,49
1038,GameObject,Two-Color Textured Grass Wide Slope,,3,50
1039,GameObject,Two-Color Textured Grass Slope Connector,,3,51
1040,GameObject,Two-Color Textured Grass Wide Slope Connector,,3,52
1041,GameObject,Textured Grass Base Slope,,3,37
1042,GameObject,Textured Grass Base Wide Slope,,3,38
1043,GameObject,Two-Color Textured Grass Base Slope,,3,53
1044,GameObject,Two-Color Textured Grass Base Wide Slope,,3,54
1045,GameObject,Textured Grass Base Outer Corner,,1,130
1046,GameObject,Textured Grass Base Detail,,1,131
1047,GameObject,Two-Color Textured Grass Base Outer Corner,,1,146
1048,GameObject,Two-Color Textured Grass Base Detail,,1,147
1049,EffectGameObject,Toggle Trigger,trigger.TOGGLE,13,6
1050,EnhancedGameObject,Transparent Circle Wave Animation,,7,9
1051,EnhancedGameObject,Transparent Sharp Wave Animation,,7,10
1052,EnhancedGameObject,Transparent Inverse Circle Wave Animation,,7,11
1053,EnhancedGameObject,Colored Stripes Small Square Animation,,7,16
1054,EnhancedGameObject,Colored Stripes Slab Animation,,7,17
1055,EnhancedGameObject,Rotating Pulsing Rings with One Dot,,12,64
1056,EnhancedGameObject,Rotating Pulsing Rings with Two Dots,,12,65
1057,EnhancedGameObject,Rotating Pulsing Rings with Four Dots,,12,66
1058,EnhancedGameObject,Large Swirl,,12,67
1059,EnhancedGameObject,Medium Swirl,,12,68
1060,EnhancedGameObject,Small Swirl,,12,69
1061,EnhancedGameObject,Very Small Swirl,,12,70
1062,GameObject,Small Beveled Bricks with English Bond,,1,256
1063,GameObject,Small Beveled Bricks 3DL Top Left,,5,163
1064,GameObject,Small Beveled Bricks 3DL Top Middle,,5,164
1065,GameObject,Small Beveled Bricks 3DL Half Top Middle,,5,165
1066,GameObject,Small Beveled Bricks 3DL Top Right,,5,166
1067,GameObject,Small Beveled Bricks 3DL Inner Corner,,5,167
1068,GameObject,Small Beveled Bricks 3DL Outer Corner,,5,168
1069,GameObject,Small Beveled Bricks 3DL Half Top Left,,5,169
1070,GameObject,Small Beveled Bricks 3DL Wide Slope,,5,170
1071,GameObject,Small Beveled Bricks 3DL Slope,,5,171
1075,GameObject,Colored Connected Pluses 3 Sides,,1,102
1076,GameObject,Colored Connected Pluses 4 Sides,,1,113
1077,GameObject,Colored Connected Pluses 4 Sides 2 Opposite Corners,,1,111
1078,GameObject,Dark Industrial Small Block,,1,844
1079,GameObject,Dark Industrial Slab Middle,,1,845
1080,GameObject,Dark Industrial Slab Side,,1,846
1081,GameObject,Dark Industrial Single Slab,,1,847
1082,GameObject,Hollow Industrial Block Top,,1,208
1083,GameObject,Hollow Industrial Block Corner,,1,210
1084,GameObject,Hollow Industrial Block Pillar,,1,212
1085,GameObject,Hollow Industrial Block Pillar Top,,1,214
1086,GameObject,Hollow Industrial Block Square,,1,216
1087,GameObject,Hollow Industrial Block with Bolts,,1,222
1088,GameObject,Hollow Industrial Block with Hatch,,1,218
1089,GameObject,Hollow Industrial Block with Doors,,1,220
1090,GameObject,Hollow Industrial Block Inner Square,,1,223
1091,GameObject,Hollow Industrial Slope,,3,122
1092,GameObject,Hollow Industrial Wide Slope,,3,124
1093,GameObject,Hollow Industrial Slope Connector,,3,126
1094,GameObject,Hollow Industrial Wide Slope Connector,,3,127
1095,GameObject,Hollow Industrial Small Block,,1,848
1096,GameObject,Hollow Industrial Slab Middle,,1,850
1097,GameObject,Hollow Industrial Slab Side,,1,851
1098,GameObject,Hollow Industrial Single Slab,,1,852
1099,GameObject,Hollow Industrial Block Filler,,1,224
1100,GameObject,Hollow Industrial Block Top Filler,,1,209
1101,GameObject,Hollow Industrial Block Corner Filler,,1,211
1102,GameObject,Hollow Industrial Block Pillar Filler,,1,213
1103,GameObject,Hollow Industrial Block Pillar Top Filler,,1,215
1104,GameObject,Hollow Industrial Block Square Filler,,1,217
1105,GameObject,Hollow Industrial Block Hatch,,1,219
1106,GameObject,Hollow Industrial Block Door,,1,221
1107,GameObject,Hollow Industrial Slope Filler,,3,123
1108,GameObject,Hollow Industrial Wide Slope Filler,,3,125
1109,GameObject,Hollow Industrial Slope Connector Filler,,3,128
1110,GameObject,Hollow Industrial Small Block Filler,,1,849
1111,GameObject,Hollow Industrial Slab Filler,,1,853
1112,GameObject,Industrial Glass Block Corner Filler,,1,226
1113,GameObject,Industrial Glass Block 3 Sides Filler,,1,228
1114,GameObject,Industrial Glass Block Pillar Filler,,1,231
1115,GameObject,Industrial Glass Block 4 Sides Filler,,1,233
1116,GameObject,Industrial Glass Block Pillar Top Filler,,1,235
1117,GameObject,Shiny Industrial Glass Block Square Filler,,1,237
1118,GameObject,Shiny Industrial Glass Block Octagon Filler,,1,239
1120,GameObject,Shiny Outline Pipe Square,,11,99
1122,GameObject,Outline Pipe Square,,11,100
1123,GameObject,Outline Pipe Two Opposite Sides,,11,101
1124,GameObject,Outline Pipe Two Adjacent Sides,,11,102
1125,GameObject,Outline Pipe One Side,,11,103
1126,GameObject,Outline Pipe Three Sides,,11,104
1127,GameObject,Outline Pipe Four Sides,,11,105
1132,GameObject,Outline Pipe Thick Shine 1,,11,106
1133,GameObject,Outline Pipe Thin Shine 1,,11,107
1134,GameObject,Outline Pipe Double Shine 1,,11,108
1135,GameObject,Outline Pipe Double Shine 2,,11,109
1136,GameObject,Outline Pipe Thick Shine 2,,11,110
1137,GameObject,Outline Pipe Thin Shine 2,,11,111
1138,GameObject,Outline Pipe Small Thin Shine,,11,118
1139,GameObject,Outline Pipe Small Thick Shine,,11,119
1140,GameObject,Stripe Outer Corner Square,,1,72
1141,GameObject,Stripe Inner Corner Square,,1,73
1142,GameObject,Stripe Top Square,,1,71
1143,GameObject,Stripe Top Pillar Square,,1,74
1144,GameObject,Stripe Pillar Square,,1,75
1145,GameObject,Stripe Pillar/Top Square,,1,77
1146,GameObject,Stripe Square Singular,,1,78
1147,GameObject,Stripe Checkered 1 Square,,1,79
1148,GameObject,Stripe Inner Square,,1,81
1149,GameObject,Stripe Pillar/Outer Corner Square,,1,76
1150,GameObject,Stripe Pillar Corner Square,,1,82
1151,GameObject,Stripe Three Point Corner Square,,1,83
